service_type,age,income,documents_uploaded_count,aadhaar_match,address_match,bank_account_valid,certificate_valid,duplicate_application_flag,hospital_record_match,caste_category_valid,decision_reason,approved
old_age_pension,63,172810,5,1,1,1,0,0,1,0,certificate_expired,0
residence_certificate,34,55933,3,1,1,0,0,0,0,1,bank_account_inactive,0
widow_pension,32,143080,1,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,66,19285,5,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,84,265249,4,1,1,0,1,1,0,1,duplicate_application_detected,0
old_age_pension,86,198633,3,1,1,1,1,0,1,1,approved,1
caste_certificate,47,54073,5,1,1,1,1,0,1,1,approved,1
old_age_pension,59,19210,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,44,7012,1,1,1,1,1,0,0,1,age_not_eligible,0
residence_certificate,74,291015,1,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,67,245513,1,1,1,1,1,0,1,0,income_exceeds_limit,0
old_age_pension,67,298853,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
widow_pension,14,58830,1,1,1,1,1,0,1,1,approved,1
birth_certificate,91,277951,1,1,0,1,1,0,1,0,address_mismatch_records,0
widow_pension,71,294051,5,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,87,184349,2,1,1,1,1,0,1,1,approved,1
caste_certificate,14,274359,5,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,22,282620,4,1,1,1,0,0,0,1,certificate_expired,0
widow_pension,59,218206,4,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,90,102340,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,13,82322,4,1,1,0,1,0,1,1,ifsc_invalid,0
caste_certificate,1,45644,3,1,1,1,1,0,1,1,approved,1
old_age_pension,42,71929,3,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,70,216984,3,1,1,1,1,0,1,1,approved,1
old_age_pension,15,65418,5,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,85,53318,2,1,0,1,1,1,1,1,duplicate_application_detected,0
widow_pension,27,50425,2,1,1,1,1,0,1,0,approved,1
widow_pension,31,230593,2,1,1,1,1,0,1,0,income_exceeds_limit,0
widow_pension,70,279842,5,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,85,229314,5,1,0,1,1,1,1,1,duplicate_application_detected,0
residence_certificate,1,185901,3,1,1,1,1,0,0,0,approved,1
residence_certificate,71,141501,1,1,1,1,1,0,1,1,approved,1
widow_pension,6,255739,5,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
birth_certificate,37,218143,4,1,0,1,1,1,1,1,duplicate_application_detected,0
widow_pension,47,16784,1,1,1,1,1,0,0,1,approved,1
birth_certificate,84,218610,4,1,1,1,1,0,1,0,approved,1
widow_pension,85,107314,4,1,1,1,1,0,1,1,approved,1
caste_certificate,81,152928,4,1,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,72,54456,2,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,1,184831,1,1,1,0,1,0,1,1,bank_account_inactive,0
widow_pension,41,260938,5,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
residence_certificate,41,230358,2,1,1,1,1,0,1,1,approved,1
old_age_pension,80,72326,5,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,19,268679,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
widow_pension,5,227054,1,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,10,279097,2,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,68,73455,3,1,1,1,1,0,0,0,approved,1
caste_certificate,73,218138,4,1,1,1,1,0,1,0,invalid_caste_subcategory,0
old_age_pension,86,174435,3,1,1,1,1,0,1,1,approved,1
caste_certificate,39,232867,4,1,1,1,1,0,1,1,approved,1
birth_certificate,35,186386,4,1,1,1,1,0,1,1,approved,1
caste_certificate,50,266364,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
widow_pension,46,97370,5,1,1,1,1,0,0,1,approved,1
residence_certificate,16,252239,2,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,25,21015,4,1,1,1,1,0,1,1,approved,1
residence_certificate,52,172642,2,1,1,1,1,0,0,1,approved,1
birth_certificate,47,140529,1,1,0,1,0,0,1,1,address_mismatch_records,0
old_age_pension,26,132258,2,1,1,1,1,0,1,0,age_not_eligible,0
old_age_pension,45,51347,1,1,1,1,1,1,1,0,duplicate_application_detected,0
residence_certificate,66,75043,4,1,1,1,1,0,1,1,approved,1
old_age_pension,18,69578,5,1,1,1,1,0,0,1,age_not_eligible,0
caste_certificate,71,178545,5,1,1,1,1,0,1,1,approved,1
residence_certificate,80,196952,5,1,1,1,1,1,1,1,duplicate_application_detected,0
widow_pension,64,50545,1,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,70,271552,2,1,0,0,1,0,0,1,address_mismatch_records,0
caste_certificate,35,253907,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,66,56312,5,1,0,1,1,0,0,1,address_mismatch_records,0
widow_pension,82,116478,4,1,1,1,1,0,1,1,approved,1
birth_certificate,41,283362,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,90,239766,4,0,1,1,1,0,1,0,aadhaar_name_mismatch,0
residence_certificate,66,101670,1,1,1,1,1,0,1,0,approved,1
birth_certificate,68,209957,2,1,0,1,1,1,1,1,duplicate_application_detected,0
residence_certificate,48,77227,5,1,1,0,1,0,1,1,bank_account_inactive,0
old_age_pension,36,12508,2,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,45,226472,5,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,79,44457,1,1,1,1,1,0,1,1,approved,1
caste_certificate,55,14921,3,1,1,1,1,0,0,1,approved,1
widow_pension,62,253390,1,1,1,0,1,0,1,1,ifsc_invalid,0
birth_certificate,77,236524,2,1,1,1,1,0,1,1,approved,1
birth_certificate,29,21992,5,1,1,1,1,0,1,1,approved,1
residence_certificate,62,156053,2,1,1,1,1,0,1,1,approved,1
widow_pension,75,160958,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,90,23377,1,1,1,1,1,0,1,0,approved,1
widow_pension,25,192695,2,1,1,1,1,0,1,0,income_exceeds_limit,0
old_age_pension,92,216598,1,1,1,1,1,0,0,1,approved,1
caste_certificate,22,30888,2,1,1,1,1,0,1,1,approved,1
caste_certificate,85,35849,3,1,1,1,1,0,1,1,approved,1
caste_certificate,19,135479,4,1,1,0,1,0,0,1,ifsc_invalid,0
widow_pension,45,188310,3,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,79,80626,5,0,0,1,1,0,0,1,aadhaar_name_mismatch,0
residence_certificate,30,273856,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,66,228855,4,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,20,72732,2,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,50,191917,1,1,1,0,1,0,0,1,ifsc_invalid,0
residence_certificate,38,174788,5,1,1,1,1,0,1,1,approved,1
residence_certificate,62,267292,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,68,232051,2,1,1,1,1,0,1,1,approved,1
residence_certificate,19,222227,5,1,1,1,1,0,1,1,approved,1
widow_pension,22,83672,1,0,1,1,1,0,1,0,aadhaar_name_mismatch,0
residence_certificate,41,242368,5,1,1,1,1,0,1,1,approved,1
caste_certificate,72,296235,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,2,267023,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
birth_certificate,26,246852,2,1,0,1,1,0,0,1,address_mismatch_records,0
caste_certificate,90,127409,5,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,73,260081,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,79,108658,1,1,1,1,1,0,1,1,approved,1
widow_pension,23,285324,5,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,86,67968,1,1,1,1,1,0,0,1,approved,1
widow_pension,8,23059,1,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,1,176412,5,1,1,1,1,0,1,1,approved,1
old_age_pension,5,32732,1,1,0,1,1,0,0,1,address_mismatch_records,0
caste_certificate,70,116084,4,1,1,1,1,0,0,0,invalid_caste_subcategory,0
widow_pension,78,289233,2,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,20,198072,2,1,1,1,1,0,0,1,approved,1
birth_certificate,86,253876,2,1,1,1,1,0,0,0,hospital_record_not_found,0
old_age_pension,28,47685,2,1,1,1,0,0,1,0,certificate_expired,0
birth_certificate,12,23101,4,0,1,1,1,0,0,1,aadhaar_name_mismatch,0
caste_certificate,68,260249,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,41,253638,5,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,0,85753,1,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,19,168132,1,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,42,61598,4,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,0,257215,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,39,282394,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,6,298657,1,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,34,150065,4,1,1,1,1,0,1,1,approved,1
caste_certificate,51,7405,5,1,1,1,1,0,1,1,approved,1
caste_certificate,33,209278,4,1,1,1,1,0,1,1,approved,1
birth_certificate,49,200388,5,1,0,1,1,0,0,1,address_mismatch_records,0
caste_certificate,68,120702,4,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,28,192851,2,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,90,117892,3,1,1,1,1,0,0,0,hospital_record_not_found,0
widow_pension,70,16779,3,1,1,1,1,0,1,1,approved,1
caste_certificate,0,164364,5,1,1,1,1,0,1,1,approved,1
birth_certificate,72,81135,4,1,0,1,0,0,1,1,address_mismatch_records,0
caste_certificate,57,184666,5,1,1,1,1,0,1,1,approved,1
birth_certificate,64,243215,4,1,1,1,1,0,1,1,approved,1
caste_certificate,90,93618,2,1,1,1,1,0,1,0,invalid_caste_subcategory,0
widow_pension,16,131907,5,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,61,14732,4,1,1,1,1,0,0,1,approved,1
caste_certificate,93,199569,4,1,1,1,1,0,1,1,approved,1
birth_certificate,78,193260,3,1,1,1,1,0,1,1,approved,1
residence_certificate,41,97867,1,1,1,1,1,0,1,0,approved,1
widow_pension,27,91728,1,1,1,1,1,0,1,1,approved,1
widow_pension,2,299206,1,1,1,1,1,0,0,1,income_exceeds_limit,0
residence_certificate,91,177044,2,1,1,1,1,0,1,1,approved,1
caste_certificate,4,235757,4,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,65,258228,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,53,1677,5,0,1,1,0,0,0,1,aadhaar_name_mismatch,0
old_age_pension,37,257666,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,79,30047,5,1,1,1,1,0,1,0,approved,1
old_age_pension,43,189846,2,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,80,95150,5,1,1,1,1,0,1,1,approved,1
widow_pension,75,164100,1,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,89,243229,2,1,1,1,1,0,1,1,approved,1
old_age_pension,56,22522,4,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,70,183942,2,1,0,1,0,0,1,0,address_mismatch_records,0
old_age_pension,23,133720,1,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,79,283607,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,81,155580,4,1,1,0,1,0,1,1,ifsc_invalid,0
caste_certificate,58,114354,1,1,1,1,1,0,1,1,approved,1
widow_pension,7,206015,2,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,90,103530,1,1,1,1,1,0,1,1,approved,1
old_age_pension,89,88505,2,1,1,1,1,0,0,1,approved,1
widow_pension,94,38991,2,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,81,156392,4,1,0,0,1,0,1,1,address_mismatch_records,0
widow_pension,1,112266,2,1,1,1,1,0,0,1,approved,1
birth_certificate,40,203362,3,1,0,1,0,0,1,1,address_mismatch_records,0
birth_certificate,86,248685,1,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,55,140933,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,47,111818,2,1,1,1,1,0,1,1,approved,1
widow_pension,21,89755,2,1,0,1,0,0,1,1,address_mismatch_records,0
caste_certificate,17,22185,4,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,78,23987,4,1,0,0,1,0,0,1,address_mismatch_records,0
old_age_pension,40,112394,2,1,1,0,1,0,1,1,bank_account_inactive,0
residence_certificate,66,137925,5,1,1,1,1,0,1,1,approved,1
residence_certificate,47,21247,2,1,1,1,1,0,1,1,approved,1
old_age_pension,22,76848,3,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,1,54410,1,1,1,1,1,0,1,1,approved,1
old_age_pension,3,130368,5,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,25,240921,5,1,0,1,1,0,0,1,address_mismatch_records,0
widow_pension,18,82587,5,1,1,1,1,0,0,1,approved,1
birth_certificate,48,248168,1,1,1,1,1,0,1,1,approved,1
old_age_pension,73,98975,4,1,1,1,1,0,1,1,approved,1
old_age_pension,85,39156,5,1,0,1,1,0,0,1,address_mismatch_records,0
widow_pension,52,33142,3,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,5,162275,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,61,94193,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,0,42069,1,1,1,1,1,0,1,1,approved,1
caste_certificate,15,283315,1,1,1,1,1,0,1,0,invalid_caste_subcategory,0
old_age_pension,51,102499,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,6,246657,5,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,87,73416,4,1,1,1,1,0,1,1,approved,1
widow_pension,34,42219,1,1,0,1,1,0,0,0,address_mismatch_records,0
residence_certificate,77,84157,1,1,1,1,1,0,1,0,approved,1
residence_certificate,67,9884,3,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,14,130258,5,1,1,1,1,0,0,1,hospital_record_not_found,0
old_age_pension,56,76277,3,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,22,377,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,82,43995,1,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,77,94056,2,1,1,1,1,0,1,1,approved,1
residence_certificate,90,41496,2,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
old_age_pension,85,252764,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,10,76792,3,1,1,1,1,0,1,1,approved,1
widow_pension,3,163773,4,1,1,1,1,0,0,1,income_exceeds_limit,0
residence_certificate,57,147936,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,39,59012,1,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,57,245885,5,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,87,204099,3,1,1,0,1,0,1,1,ifsc_invalid,0
birth_certificate,66,84696,4,1,1,1,1,0,1,1,approved,1
caste_certificate,37,144415,4,1,1,1,1,0,1,1,approved,1
old_age_pension,1,152333,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,86,299482,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
widow_pension,39,260441,1,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,83,134334,4,1,1,1,1,0,1,1,approved,1
birth_certificate,55,193659,5,1,1,1,1,0,1,0,approved,1
birth_certificate,71,92445,4,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,34,47308,3,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,48,49631,3,1,1,1,1,0,1,1,approved,1
residence_certificate,66,24820,4,1,0,0,1,0,0,1,address_mismatch_records,0
residence_certificate,94,86698,2,1,1,1,1,0,0,1,approved,1
old_age_pension,43,256180,2,1,1,1,1,0,0,1,age_not_eligible,0
caste_certificate,30,48412,2,1,1,0,1,0,0,1,bank_account_inactive,0
residence_certificate,64,187862,2,1,0,0,1,0,1,1,address_mismatch_records,0
widow_pension,75,253083,2,1,1,1,1,0,1,0,income_exceeds_limit,0
residence_certificate,17,80251,1,1,1,1,1,0,0,1,approved,1
birth_certificate,87,61382,5,1,1,1,1,0,1,1,approved,1
caste_certificate,35,150514,4,1,1,0,1,0,1,1,ifsc_invalid,0
old_age_pension,61,242864,3,1,1,1,1,0,1,1,approved,1
birth_certificate,28,106999,3,1,1,1,1,1,0,1,duplicate_application_detected,0
birth_certificate,88,156761,5,0,1,1,1,0,1,0,aadhaar_name_mismatch,0
caste_certificate,22,165619,4,1,1,1,1,0,1,1,approved,1
old_age_pension,2,231706,1,1,1,0,1,0,1,1,bank_account_inactive,0
widow_pension,29,295352,3,1,1,0,1,0,1,1,ifsc_invalid,0
old_age_pension,80,18075,3,1,1,1,1,0,1,1,approved,1
residence_certificate,44,143469,1,1,1,1,1,0,0,1,approved,1
birth_certificate,48,261533,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,93,198443,3,1,1,0,1,0,1,1,bank_account_inactive,0
widow_pension,18,62006,4,1,1,1,1,0,1,0,approved,1
residence_certificate,63,17402,4,1,1,1,1,0,1,1,approved,1
old_age_pension,4,197719,3,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,55,292800,2,1,1,1,0,0,0,1,certificate_expired,0
widow_pension,33,299930,1,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,72,274048,4,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,47,266761,1,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,25,243780,5,1,0,1,1,0,0,1,address_mismatch_records,0
widow_pension,4,72072,3,1,1,1,0,0,1,0,certificate_expired,0
birth_certificate,87,64796,3,1,1,1,1,0,1,1,approved,1
widow_pension,30,197121,2,1,1,1,1,0,1,0,income_exceeds_limit,0
residence_certificate,23,228365,3,1,1,1,1,0,1,1,approved,1
residence_certificate,84,162365,2,1,1,1,1,0,1,0,approved,1
residence_certificate,21,190724,3,1,0,1,1,0,0,1,address_mismatch_records,0
old_age_pension,21,157047,2,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,84,287270,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,56,66710,4,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,29,76027,1,1,1,1,1,1,1,1,duplicate_application_detected,0
widow_pension,46,137713,5,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,73,185749,5,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,66,240580,4,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,38,51955,4,1,1,1,1,0,1,1,approved,1
old_age_pension,92,156811,3,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,88,145420,5,1,0,0,1,0,1,1,address_mismatch_records,0
residence_certificate,65,221817,2,1,1,1,1,0,1,1,approved,1
residence_certificate,76,275335,1,1,1,1,1,0,0,1,suspicious_income_pattern,0
widow_pension,90,81517,2,1,1,1,1,0,1,1,approved,1
caste_certificate,28,227547,2,1,1,1,1,0,1,1,approved,1
caste_certificate,13,139939,3,1,1,1,1,0,1,1,approved,1
residence_certificate,3,214330,3,1,1,1,1,0,1,1,approved,1
caste_certificate,71,124653,5,1,1,1,1,0,0,1,approved,1
residence_certificate,4,181723,2,1,0,1,1,0,0,1,address_mismatch_records,0
old_age_pension,43,23651,2,1,1,1,1,0,1,0,age_not_eligible,0
widow_pension,90,248209,3,1,1,0,1,0,1,1,bank_account_inactive,0
birth_certificate,23,63317,5,1,1,1,1,0,1,1,approved,1
widow_pension,27,196240,5,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,23,114772,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,4,215254,4,1,1,1,1,0,1,1,approved,1
widow_pension,12,115903,3,1,1,1,1,0,1,1,approved,1
residence_certificate,81,116379,3,1,1,1,1,0,1,1,approved,1
caste_certificate,54,13531,2,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,80,93776,4,1,1,1,1,1,1,1,duplicate_application_detected,0
residence_certificate,29,266578,2,0,0,1,0,0,0,1,aadhaar_name_mismatch,0
residence_certificate,82,206860,3,1,1,1,1,0,1,1,approved,1
caste_certificate,85,176620,4,1,1,1,1,0,1,0,invalid_caste_subcategory,0
residence_certificate,48,168492,3,1,1,1,1,0,0,1,approved,1
residence_certificate,81,68385,1,1,1,1,1,0,1,0,approved,1
widow_pension,89,114208,3,1,1,1,1,0,1,1,approved,1
birth_certificate,14,55389,5,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,91,15674,1,1,1,1,1,0,1,1,approved,1
widow_pension,29,266357,1,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,27,10494,4,0,1,1,1,0,0,0,aadhaar_name_mismatch,0
residence_certificate,83,57748,4,1,1,1,1,0,1,1,approved,1
residence_certificate,3,135213,4,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,67,18932,5,1,1,1,1,0,1,1,approved,1
residence_certificate,14,26487,4,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,33,127097,1,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,74,55765,4,1,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,86,56243,4,1,1,1,1,0,1,1,approved,1
widow_pension,42,246784,4,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,74,249711,5,1,1,1,1,0,0,1,approved,1
widow_pension,60,103100,1,1,1,1,1,0,1,1,approved,1
residence_certificate,62,93523,2,1,0,1,0,0,1,1,address_mismatch_records,0
residence_certificate,1,83944,1,1,0,1,1,0,0,0,address_mismatch_records,0
old_age_pension,51,161885,2,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,51,93274,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,14,49172,4,1,1,1,0,0,0,1,certificate_expired,0
birth_certificate,39,8872,1,1,1,1,1,0,1,1,approved,1
old_age_pension,27,6421,3,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,94,45008,4,1,0,0,1,0,1,0,address_mismatch_records,0
old_age_pension,54,151961,3,1,1,0,1,0,0,1,ifsc_invalid,0
birth_certificate,49,199461,2,1,1,1,1,0,1,1,approved,1
widow_pension,21,53032,3,1,1,1,1,0,0,1,approved,1
widow_pension,28,50281,3,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,71,221936,2,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,85,51010,3,1,1,1,1,0,1,1,approved,1
caste_certificate,11,153203,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,86,116296,4,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,37,240960,3,1,1,1,1,0,0,1,income_exceeds_limit,0
birth_certificate,1,116114,5,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,11,36977,3,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,54,190203,4,1,1,1,1,0,1,1,approved,1
widow_pension,84,273637,3,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,11,202182,3,1,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,94,143013,4,1,1,1,1,0,0,1,hospital_record_not_found,0
caste_certificate,8,43562,3,1,1,1,1,0,1,1,approved,1
birth_certificate,78,187638,1,1,1,1,0,0,0,1,certificate_expired,0
old_age_pension,31,180989,3,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,72,122075,5,1,1,1,1,0,1,1,approved,1
birth_certificate,87,94844,2,1,1,1,1,0,1,1,approved,1
widow_pension,7,260170,4,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
residence_certificate,27,112191,2,0,1,1,0,0,1,0,aadhaar_name_mismatch,0
widow_pension,55,68089,2,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,81,1580,4,1,1,1,1,0,1,1,approved,1
residence_certificate,35,110865,2,0,1,1,1,1,1,1,duplicate_application_detected,0
widow_pension,36,281086,1,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,31,58350,5,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,84,16394,4,1,1,1,0,0,0,1,certificate_expired,0
birth_certificate,38,138650,3,1,1,0,1,0,1,1,ifsc_invalid,0
residence_certificate,48,299451,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,92,199075,4,1,1,1,1,0,1,1,approved,1
residence_certificate,17,4024,4,1,1,1,1,0,0,1,approved,1
old_age_pension,22,13934,5,1,1,1,1,0,1,0,age_not_eligible,0
widow_pension,32,5531,5,1,1,1,1,0,0,1,approved,1
caste_certificate,72,4191,3,1,1,1,1,0,1,1,approved,1
